TE_4_t4000,TE_4_t6000,TE_4_t8000,TE_4_t10000,TE_4_t12000,TE_4_t14000,TE_1_t4000,TE_1_t6000,TE_1_t8000,TE_1_t10000,TE_1_t12000,TE_1_t14000,TW_1_t4000,TW_1_t6000,TW_1_t8000,TW_1_t10000,TW_1_t12000,TW_1_t14000,TS_1_t4000,TS_1_t6000,TS_1_t8000,TS_1_t10000,TS_1_t12000,TS_1_t14000,TN_1_1_t4000,TN_1_1_t6000,TN_1_1_t8000,TN_1_1_t10000,TN_1_1_t12000,TN_1_1_t14000
457.7734069824219,498.1742248535156,520.5584716796875,522.737548828125,522.52490234375,522.3179321289062,437.8524169921875,457.5158996582031,484.8935852050781,494.59222412109375,494.4093933105469,494.233154296875,406.671875,436.9532775878906,451.4378356933594,455.52777099609375,455.38818359375,455.25360107421875,308.89996337890625,400.31304931640625,431.5813293457031,435.11065673828125,434.9878845214844,434.87158203125,303.148681640625,309.6009826660156,373.5049133300781,392.31427001953125,392.2259521484375,392.1457824707031
463.00714111328125,501.7879943847656,521.9302978515625,523.5781860351562,523.2842407226562,522.9979248046875,444.87225341796875,466.8813171386719,495.42486572265625,503.7284851074219,503.4646911621094,503.2099304199219,427.8154602050781,446.9470520019531,462.8545227050781,467.8091125488281,467.60357666015625,467.4049987792969,366.2215881347656,429.6230163574219,443.74676513671875,447.2032470703125,447.0265808105469,446.8568115234375,305.17822265625,377.0753173828125,424.9919738769531,429.91461181640625,429.755615234375,429.6061706542969
456.37530517578125,502.90582275390625,524.0263061523438,525.7935180664062,525.6004638671875,525.4124145507812,434.3143615722656,458.85186767578125,508.8362731933594,517.2185668945312,517.0301513671875,516.8490600585938,389.18585205078125,435.49169921875,464.69500732421875,479.85260009765625,479.70050048828125,479.555419921875,304.37451171875,392.7287292480469,439.01513671875,447.00177001953125,446.8782043457031,446.761962890625,303.14630126953125,306.4700012207031,405.89990234375,423.6949768066406,423.5860595703125,423.48687744140625
457.46649169921875,500.5542297363281,524.043701171875,525.957275390625,525.7544555664062,525.55712890625,434.6825866699219,458.3334045410156,507.4777526855469,517.3260498046875,517.1279296875,516.9378662109375,332.28619384765625,433.7593688964844,463.3843078613281,478.3520812988281,478.19329833984375,478.0425109863281,303.1405334472656,334.5956115722656,437.78070068359375,447.1427917480469,447.0097351074219,446.8863525390625,303.1446533203125,303.1355895996094,358.39666748046875,403.0771484375,402.97991943359375,402.8930358886719
458.98956298828125,496.9436950683594,521.3710327148438,523.4972534179688,523.2619018554688,523.0328979492188,438.717529296875,458.2863464355469,486.7937927246094,498.06866455078125,497.863037109375,497.66497802734375,416.2274475097656,437.4620056152344,453.2470703125,458.393798828125,458.2376708984375,458.08709716796875,324.52777099609375,411.5697021484375,433.22796630859375,437.2444763183594,437.1094055175781,436.98077392578125,303.16363525390625,321.99981689453125,396.6202697753906,410.6963195800781,410.5818176269531,410.476806640625
460.34130859375,506.7297668457031,521.6784057617188,522.8904418945312,522.674072265625,522.4630737304688,441.2332763671875,469.3072204589844,501.86083984375,506.1914367675781,505.9922790527344,505.7996520996094,420.6416320800781,446.60174560546875,464.41192626953125,468.84991455078125,468.69329833984375,468.5421447753906,328.8016662597656,427.9362487792969,443.1790771484375,445.9272766113281,445.7935485839844,445.66546630859375,303.17169189453125,363.3192443847656,422.7203674316406,427.122314453125,427.0025939941406,426.8905944824219
461.0914001464844,510.5239562988281,524.3574829101562,525.9652709960938,525.697021484375,525.4354248046875,439.4930114746094,483.7801818847656,516.7147827148438,520.7556762695312,520.4915771484375,520.2362060546875,379.69769287109375,454.4532470703125,497.3082580566406,506.5702209472656,506.3231201171875,506.08673095703125,303.8851318359375,428.9739990234375,463.9336242675781,475.3835144042969,475.17828369140625,474.984130859375,303.146728515625,338.13726806640625,439.918212890625,448.7389221191406,448.5646057128906,448.4027099609375
464.3058776855469,507.56488037109375,522.8997192382812,524.14794921875,523.87060546875,523.6002197265625,448.58184814453125,473.4290771484375,507.19677734375,511.9813232421875,511.7199401855469,511.4671325683594,432.7375183105469,453.8361511230469,473.0201110839844,480.3123474121094,480.09893798828125,479.8930969238281,362.6072082519531,439.09124755859375,453.14141845703125,456.7498474121094,456.5693664550781,456.3959045410156,304.7398681640625,397.1031494140625,438.3042297363281,441.9559631347656,441.7901611328125,441.6335754394531
450.6446838378906,500.44757080078125,520.2966918945312,522.3306884765625,522.124267578125,521.9234619140625,386.804931640625,452.1104431152344,485.74017333984375,494.84869384765625,494.6685791015625,494.49603271484375,303.1840515136719,383.321533203125,441.8929138183594,447.8047180175781,447.6697998046875,447.54315185546875,303.1445007324219,303.3480224609375,339.13079833984375,362.64642333984375,362.58673095703125,362.5333251953125,303.1444396972656,303.1400451660156,303.17327880859375,303.339111328125,303.3329162597656,303.32666015625
450.1258850097656,492.6688537597656,518.7957153320312,521.9114379882812,521.7108764648438,521.5161743164062,396.1699523925781,445.7485656738281,472.92901611328125,483.6665344238281,483.5035400390625,483.3473815917969,303.23248291015625,366.9747619628906,432.929931640625,439.8963317871094,439.77197265625,439.6557312011719,303.1446228027344,303.20184326171875,321.7166748046875,342.0770263671875,342.0370178222656,342.00128173828125,303.1445617675781,303.1410827636719,303.1835021972656,303.1972961425781,303.19134521484375,303.18536376953125
457.172119140625,504.642578125,521.834716796875,523.27734375,523.0810546875,522.8897094726562,433.7381591796875,463.28704833984375,498.398681640625,504.94537353515625,504.765380859375,504.5918273925781,382.28326416015625,437.5838623046875,458.32855224609375,463.96002197265625,463.8211975097656,463.6878967285156,303.81353759765625,397.1701965332031,433.4947814941406,437.7482604980469,437.6309814453125,437.5202331542969,303.1463623046875,308.29779052734375,380.4621276855469,398.22991943359375,398.1422424316406,398.06256103515625
459.58868408203125,505.5072021484375,524.2257690429688,525.9617919921875,525.7316284179688,525.507568359375,438.1485290527344,464.26580810546875,512.292236328125,519.0249633789062,518.7990112304688,518.5816040039062,330.1640930175781,441.4615173339844,472.9067077636719,489.07281494140625,488.88043212890625,488.6976623535156,303.15673828125,349.5999755859375,446.86309814453125,455.0430908203125,454.88555908203125,454.73876953125,303.1440734863281,303.3053283691406,383.2591552734375,420.9930725097656,420.8652648925781,420.750244140625
458.12359619140625,502.5992431640625,523.8428344726562,525.4002685546875,525.2095336914062,525.0237426757812,436.44427490234375,460.9778137207031,506.871337890625,515.1713256835938,514.987060546875,514.8098754882812,379.40277099609375,437.8712158203125,464.8101501464844,476.4721374511719,476.3253479003906,476.1850891113281,303.522705078125,386.4584655761719,440.2611999511719,447.0641174316406,446.9413757324219,446.8260192871094,303.14605712890625,304.9808044433594,398.0868225097656,419.998779296875,419.8935852050781,419.7980651855469
465.56689453125,510.10894775390625,523.7272338867188,524.8265991210938,524.5519409179688,524.2838134765625,448.9318542480469,484.5257873535156,513.4828491210938,517.1942138671875,516.9285278320312,516.6710205078125,432.80908203125,461.0595397949219,490.553466796875,498.5152893066406,498.2759704589844,498.0456237792969,367.49530029296875,444.5810852050781,464.40283203125,469.94891357421875,469.7513122558594,469.56158447265625,304.845703125,422.17041015625,447.4191589355469,451.4877014160156,451.3125305175781,451.1460876464844
452.9017028808594,479.6221008300781,521.0679321289062,524.0785522460938,523.8908081054688,523.7088623046875,425.60955810546875,443.9338073730469,470.4330139160156,485.37396240234375,485.22174072265625,485.07586669921875,313.3580322265625,397.3907165527344,438.1119689941406,444.95489501953125,444.8373107910156,444.7262878417969,303.1454162597656,304.2366943359375,366.0935974121094,398.21923828125,398.13397216796875,398.0572814941406,303.1449279785156,303.1426696777344,303.4236755371094,306.5272521972656,306.5189514160156,306.510986328125
455.6922302246094,496.5045166015625,522.46240234375,524.35595703125,524.1228637695312,523.8961791992188,430.2814636230469,454.6881408691406,491.53497314453125,504.1403503417969,503.9284362792969,503.72515869140625,327.0362548828125,426.5991516113281,451.49957275390625,459.1361083984375,458.9776611328125,458.8267822265625,303.14019775390625,321.9801330566406,418.134033203125,430.4206848144531,430.2857971191406,430.1617126464844,303.14398193359375,303.138916015625,316.7630615234375,338.27313232421875,338.23175048828125,338.19488525390625
458.9731750488281,508.44317626953125,524.4970092773438,526.3349609375,526.1234130859375,525.917236328125,439.4642028808594,469.28424072265625,515.657958984375,521.0465087890625,520.8373413085938,520.6355590820312,385.0224304199219,445.58197021484375,484.9906311035156,502.0008239746094,501.8096008300781,501.6273498535156,303.9227294921875,413.84002685546875,453.0354919433594,463.55718994140625,463.4058837890625,463.26318359375,303.1459045410156,315.1604919433594,430.9975280761719,441.5379638671875,441.40362548828125,441.2798767089844
453.9469909667969,490.408203125,518.4964599609375,521.829833984375,521.6314086914062,521.4388427734375,385.40313720703125,449.0802001953125,471.7468566894531,481.2555236816406,481.09716796875,480.9452819824219,303.18389892578125,348.8409118652344,433.8142395019531,442.4282531738281,442.3012390136719,442.18310546875,303.1446228027344,303.205322265625,312.3870849609375,326.96795654296875,326.9415283203125,326.9177551269531,303.1446228027344,303.1399841308594,303.15826416015625,303.1688537597656,303.1629943847656,303.1570739746094
455.6707763671875,506.5696105957031,524.0416259765625,525.7230224609375,525.4773559570312,525.238037109375,432.1246643066406,462.9036560058594,511.8526916503906,518.1690063476562,517.9287719726562,517.697509765625,358.1395568847656,436.45489501953125,471.6268615722656,488.0601806640625,487.8565368652344,487.6628723144531,303.268798828125,379.898193359375,441.0954895019531,449.8584899902344,449.6991882324219,449.5499267578125,303.1441345214844,304.7527160644531,399.0024719238281,421.5835876464844,421.44964599609375,421.32806396484375
466.27490234375,509.7301940917969,524.7960815429688,526.41943359375,526.138671875,525.8650512695312,451.23095703125,478.88543701171875,518.1991577148438,521.9721069335938,521.694580078125,521.4263916015625,414.78680419921875,459.1117248535156,496.6590270996094,508.36187744140625,508.10223388671875,507.85357666015625,311.0696105957031,439.90765380859375,467.5348205566406,477.7287902832031,477.5138854980469,477.3095703125,303.1434326171875,354.9508056640625,450.9068298339844,457.8088073730469,457.6163330078125,457.4366760253906
459.2322082519531,484.6711120605469,523.1954345703125,525.3240356445312,525.11083984375,524.9039916992188,431.64361572265625,453.388427734375,485.6020812988281,505.2290954589844,505.0342712402344,504.8479919433594,309.0500183105469,399.78778076171875,452.3465576171875,459.9833679199219,459.8351745605469,459.6954345703125,303.14678955078125,303.8814392089844,389.9799499511719,425.4758605957031,425.3526306152344,425.2414245605469,303.1443786621094,303.1412658691406,304.3923645019531,314.9394226074219,314.9224853515625,314.9070739746094
457.15289306640625,498.0625,521.7962646484375,523.8048706054688,523.6067504882812,523.4140014648438,434.1094665527344,457.1463623046875,489.2532043457031,500.76483154296875,500.5877685546875,500.41754150390625,346.1571350097656,432.7197265625,452.3932800292969,458.59698486328125,458.46221923828125,458.333251953125,303.1308288574219,342.8751525878906,425.21435546875,433.3609619140625,433.2435302734375,433.1344909667969,303.144775390625,303.205078125,327.55340576171875,352.3788757324219,352.3303527832031,352.28704833984375
454.9042053222656,493.5294494628906,524.5112915039062,526.4771728515625,526.246826171875,526.0228881835938,432.4301452636719,451.1507263183594,508.87689208984375,519.9420166015625,519.7138671875,519.4954833984375,339.74810791015625,425.909912109375,458.91204833984375,478.365234375,478.1854553222656,478.01531982421875,303.16033935546875,321.847412109375,433.4527893066406,444.1427001953125,443.99578857421875,443.8601989746094,303.1441345214844,303.1380920410156,352.9070129394531,402.56585693359375,402.45745849609375,402.36083984375
460.7257995605469,504.95166015625,524.1272583007812,525.8235473632812,525.6144409179688,525.4107666015625,443.13397216796875,463.865478515625,511.42535400390625,518.20361328125,517.9990234375,517.8021240234375,377.4829406738281,444.9079895019531,470.79248046875,485.1255187988281,484.9559631347656,484.7940368652344,303.53179931640625,389.28759765625,448.7637939453125,455.044677734375,454.9029846191406,454.7698059082031,303.1459045410156,305.2064514160156,411.06292724609375,432.21197509765625,432.08544921875,431.9703674316406
460.73651123046875,494.7151184082031,518.7285766601562,521.8051147460938,521.6121215820312,521.4243774414062,441.84405517578125,459.6517639160156,478.8279113769531,486.7282409667969,486.5700988769531,486.4172058105469,405.79388427734375,440.3048400878906,452.2300720214844,455.6856994628906,455.5578308105469,455.4344177246094,306.8639221191406,395.2587585449219,432.4288635253906,436.44091796875,436.32647705078125,436.2182922363281,303.1446838378906,306.9037780761719,355.5349426269531,376.1477966308594,376.0803527832031,376.0194396972656
456.5811462402344,489.8050537109375,522.011474609375,524.4954223632812,524.2943115234375,524.0989379882812,433.3780212402344,452.7505798339844,483.3567199707031,498.7729187011719,498.5959777832031,498.4261474609375,364.15435791015625,428.7216796875,448.8064880371094,456.24530029296875,456.1117858886719,455.9840087890625,303.2523193359375,341.0196838378906,422.2852783203125,431.5041809082031,431.3873596191406,431.279052734375,303.1451416015625,303.20574951171875,328.93963623046875,359.266357421875,359.2109069824219,359.1615905761719
458.94110107421875,506.2536926269531,523.781982421875,525.5049438476562,525.3086547851562,525.117431640625,437.1782531738281,466.28277587890625,510.0282897949219,516.6289672851562,516.4383544921875,516.2547607421875,342.7265625,442.2701416015625,471.54376220703125,485.027587890625,484.8671875,484.71429443359375,303.1570739746094,376.0481872558594,445.23370361328125,452.7138977050781,452.58148193359375,452.4573974609375,303.14483642578125,303.8778991699219,393.9071044921875,422.3436584472656,422.2325744628906,422.1320495605469
459.825439453125,508.38189697265625,524.4443969726562,526.1739501953125,525.8954467773438,525.6241455078125,438.8228454589844,470.90625,515.3900756835938,520.6254272460938,520.3509521484375,520.0862426757812,372.1993408203125,445.7677307128906,485.06390380859375,500.85845947265625,500.6101379394531,500.3735656738281,303.614990234375,405.9993591308594,453.11785888671875,463.47796630859375,463.2817077636719,463.09698486328125,303.1441345214844,310.30328369140625,425.9529113769531,439.47137451171875,439.3001708984375,439.1431579589844
455.0444030761719,508.7273864746094,524.8184814453125,526.7355346679688,526.4886474609375,526.2481689453125,427.3966369628906,467.61102294921875,517.7040405273438,522.2913208007812,522.045654296875,521.8091430664062,312.82611083984375,437.8244934082031,490.6312561035156,507.82403564453125,507.5912170410156,507.3708801269531,303.14837646484375,346.9260559082031,450.962890625,467.575927734375,467.3909606933594,467.2190856933594,303.1437072753906,303.2981262207031,404.2391052246094,435.1534118652344,435.0012512207031,434.8636169433594
458.06683349609375,503.6053466796875,522.9747314453125,524.6220703125,524.4258422851562,524.2346801757812,437.8228759765625,461.3304748535156,502.30938720703125,510.76727294921875,510.5819091796875,510.403564453125,361.6885986328125,439.4772644042969,460.7373352050781,469.2214660644531,469.07781982421875,468.9403076171875,303.2237548828125,373.42156982421875,438.3940734863281,444.1142883300781,443.989990234375,443.8735046386719,303.14508056640625,303.93157958984375,371.37542724609375,401.3588562011719,401.26702880859375,401.184326171875
456.4320068359375,506.31768798828125,521.9860229492188,523.35595703125,523.1574096679688,522.9638671875,429.2634582519531,467.26202392578125,501.9196472167969,507.18597412109375,507.0015563964844,506.8236999511719,332.6551513671875,437.34710693359375,462.17755126953125,468.8755798339844,468.72906494140625,468.5890197753906,303.13427734375,371.93994140625,432.48370361328125,438.1258850097656,438.0050354003906,437.891845703125,303.14471435546875,303.9691162109375,354.8563537597656,377.93304443359375,377.8619384765625,377.7979736328125
463.8175354003906,507.9771728515625,522.8499755859375,524.0025024414062,523.7174072265625,523.4392700195312,446.5404357910156,475.14019775390625,507.59149169921875,511.85833740234375,511.5899658203125,511.3301696777344,431.3105163574219,453.4120178222656,474.46563720703125,481.45831298828125,481.2372741699219,481.0240173339844,391.3652648925781,437.49560546875,452.542236328125,456.35491943359375,456.1706848144531,455.9932556152344,311.9674072265625,414.78582763671875,436.86846923828125,440.0940246582031,439.92901611328125,439.77197265625
456.6401062011719,477.9183044433594,513.7227172851562,518.643798828125,518.4370727539062,518.2369384765625,404.704833984375,447.1070556640625,461.09124755859375,465.6127014160156,465.46435546875,465.3213195800781,303.36859130859375,335.9369201660156,418.03594970703125,430.9065856933594,430.783447265625,430.6697082519531,303.1445617675781,303.17230224609375,305.4269104003906,309.9522399902344,309.9400329589844,309.9286193847656,303.1443786621094,303.13934326171875,303.14324951171875,303.1488952636719,303.1427917480469,303.1366271972656
457.2572326660156,498.7670593261719,524.0533447265625,525.9234619140625,525.6629638671875,525.40966796875,436.7341613769531,456.2694396972656,506.34039306640625,517.115478515625,516.8619384765625,516.6187133789062,369.4367370605469,434.5787048339844,460.698486328125,475.01220703125,474.8168029785156,474.63055419921875,303.5000915527344,356.2735900878906,437.4289245605469,445.37640380859375,445.21331787109375,445.06121826171875,303.1439514160156,303.50628662109375,373.6719665527344,410.7942199707031,410.6647644042969,410.5484619140625
467.0606384277344,493.3570556640625,522.4168090820312,524.6109619140625,524.36328125,524.1224975585938,452.8665466308594,467.2509460449219,490.3091735839844,502.7041015625,502.483642578125,502.2710876464844,432.08514404296875,452.4013977050781,465.2098388671875,469.9280090332031,469.7518005371094,469.5815124511719,335.8228454589844,429.09222412109375,450.4305419921875,454.3075866699219,454.1477355957031,453.99481201171875,303.2688903808594,335.57379150390625,421.7325744628906,434.6886901855469,434.5423278808594,434.4071350097656
463.1521301269531,501.7981872558594,524.7957153320312,526.6409912109375,526.3668212890625,526.099853515625,445.59332275390625,466.3515319824219,514.5879516601562,521.4971313476562,521.2259521484375,520.9646606445312,427.5849304199219,447.2367248535156,477.9601745605469,496.139892578125,495.9051208496094,495.6806335449219,348.5069580078125,429.22064208984375,453.6825256347656,463.0213928222656,462.8341369628906,462.6555480957031,303.6341247558594,359.5384521484375,437.0178527832031,444.67242431640625,444.50323486328125,444.3453063964844
463.5196533203125,503.3838195800781,524.2833862304688,526.079345703125,525.8732299804688,525.6725463867188,444.4808654785156,467.03009033203125,511.3143310546875,518.9398193359375,518.7376098632812,518.5430297851562,358.14129638671875,447.103759765625,473.7727355957031,487.7508850097656,487.58099365234375,487.4187927246094,303.18511962890625,376.8300476074219,451.95416259765625,459.3694152832031,459.22442626953125,459.08856201171875,303.14501953125,303.85986328125,405.8177795410156,433.85986328125,433.732421875,433.61688232421875
458.1310119628906,493.2923889160156,523.68603515625,525.5419311523438,525.333740234375,525.1314086914062,438.24005126953125,455.0345153808594,497.2643737792969,512.5285034179688,512.3301391601562,512.1400756835938,352.467041015625,432.8724670410156,456.19671630859375,465.8073425292969,465.6593933105469,465.5181884765625,303.17108154296875,332.33001708984375,433.2672119140625,442.24090576171875,442.10931396484375,441.98748779296875,303.1447448730469,303.2168273925781,341.96392822265625,383.4593811035156,383.3791198730469,383.30767822265625
457.6553649902344,508.4647216796875,523.96923828125,525.5186157226562,525.2655639648438,525.0189819335938,435.13372802734375,470.2756652832031,513.0076904296875,518.2177124023438,517.970703125,517.732421875,362.41571044921875,443.1110534667969,479.6827697753906,493.6825866699219,493.4656677246094,493.2589416503906,303.3633728027344,400.80859375,447.9139404296875,456.22601318359375,456.0552673339844,455.8945617675781,303.1444396972656,309.19781494140625,415.0605163574219,430.4440002441406,430.29730224609375,430.1630859375
458.64410400390625,503.87030029296875,522.7660522460938,524.3164672851562,524.1272583007812,523.9432373046875,395.19769287109375,463.9635009765625,501.3348693847656,509.2744445800781,509.0965270996094,508.9257507324219,303.1470947265625,413.97515869140625,462.0900573730469,469.9801940917969,469.8369140625,469.7016906738281,303.1449279785156,304.77337646484375,401.302734375,428.9166564941406,428.80303955078125,428.6999816894531,303.1448669433594,303.145263671875,305.3422546386719,313.9322204589844,313.91766357421875,313.9043273925781
454.09674072265625,483.82550048828125,522.6736450195312,524.990234375,524.7680053710938,524.5521850585938,432.2930908203125,447.2177429199219,480.3407897949219,500.9429016113281,500.74493408203125,500.55548095703125,385.15472412109375,425.267578125,444.8017883300781,452.58251953125,452.44073486328125,452.3049621582031,304.4097900390625,345.9945983886719,421.22088623046875,429.6973571777344,429.5723876953125,429.456298828125,303.146484375,303.3254089355469,337.2191162109375,371.5047302246094,371.432373046875,371.367919921875
457.9216613769531,489.6396484375,521.9530639648438,524.15185546875,523.9364013671875,523.72705078125,437.0512390136719,453.9627685546875,482.68206787109375,496.39141845703125,496.2052001953125,496.026123046875,409.0721740722656,433.2484436035156,450.1520080566406,455.93634033203125,455.79547119140625,455.659912109375,311.9767761230469,391.5290832519531,429.6349792480469,434.5457458496094,434.422607421875,434.3062744140625,303.1455383300781,307.4027404785156,374.1469421386719,397.61016845703125,397.5154113769531,397.4297180175781
462.189453125,506.06146240234375,522.445068359375,523.8297729492188,523.5971069335938,523.3703002929688,443.41851806640625,470.093994140625,503.274658203125,508.9955749511719,508.7789001464844,508.569580078125,417.753662109375,448.368896484375,467.5377502441406,473.7049560546875,473.5317687988281,473.36492919921875,317.291259765625,427.62371826171875,446.3358459472656,450.193115234375,450.045166015625,449.9039001464844,303.14947509765625,344.4614562988281,423.1749267578125,430.5155029296875,430.3825988769531,430.2591552734375
458.7777404785156,490.14453125,518.8092651367188,522.1033325195312,521.839599609375,521.5835571289062,431.78802490234375,455.3929748535156,475.7315979003906,484.2633361816406,484.0529479980469,483.85028076171875,312.2370910644531,415.6821594238281,446.96795654296875,451.4131164550781,451.243408203125,451.0821533203125,303.1469421386719,306.85137939453125,365.83856201171875,392.02294921875,391.91558837890625,391.8186950683594,303.1432800292969,303.1401062011719,303.5595397949219,304.9610900878906,304.95184326171875,304.9427795410156
461.8855895996094,505.0147705078125,523.7633056640625,525.3017578125,525.0934448242188,524.890625,443.3692932128906,466.694580078125,508.7204284667969,515.5910034179688,515.3899536132812,515.1962890625,365.5880126953125,446.60894775390625,470.4912414550781,481.32879638671875,481.16412353515625,481.006591796875,303.25775146484375,388.37744140625,448.6935729980469,454.4776611328125,454.33673095703125,454.2042236328125,303.1451110839844,304.73089599609375,401.65350341796875,426.55218505859375,426.43115234375,426.32135009765625
464.93267822265625,508.1315002441406,525.1800537109375,526.8833618164062,526.5897827148438,526.3036499023438,449.3053283691406,472.8534240722656,519.2421264648438,522.9152221679688,522.6239013671875,522.3425903320312,430.1651611328125,453.9845886230469,494.8345031738281,510.3964538574219,510.121826171875,509.8591613769531,341.5546569824219,437.7029113769531,464.33251953125,477.0616760253906,476.8399353027344,476.6287841796875,303.47607421875,374.8840637207031,447.9991760253906,455.6074523925781,455.41241455078125,455.22967529296875
462.7310791015625,506.2341003417969,522.1243286132812,523.3967895507812,523.1398315429688,522.88916015625,444.60906982421875,470.5015563964844,502.2727966308594,507.5610046386719,507.3239440917969,507.0946350097656,428.3783264160156,449.3211364746094,466.98663330078125,472.15924072265625,471.97149658203125,471.7901306152344,379.0081787109375,432.8612365722656,446.7346496582031,449.96929931640625,449.80938720703125,449.6554870605469,307.3832702636719,400.7017517089844,430.42999267578125,433.62030029296875,433.4764099121094,433.3401184082031
459.2422180175781,502.6357116699219,523.2025756835938,524.8433837890625,524.6463623046875,524.4544067382812,437.75518798828125,463.0943603515625,502.2659606933594,511.3368225097656,511.1504211425781,510.97100830078125,397.1805114746094,439.958984375,462.9858703613281,472.02508544921875,471.8786315917969,471.73822021484375,305.1754150390625,404.16571044921875,439.6287841796875,445.6125183105469,445.4884948730469,445.37127685546875,303.14654541015625,310.3333740234375,402.5128479003906,420.15826416015625,420.0506591796875,419.95245361328125
460.9263610839844,506.6548156738281,523.82763671875,525.5567016601562,525.3621215820312,525.1725463867188,441.54840087890625,468.8419494628906,510.57989501953125,516.9581909179688,516.769287109375,516.5870971679688,393.5038757324219,446.51983642578125,474.2817077636719,487.2442321777344,487.083984375,486.9306640625,304.2804870605469,415.4449462890625,449.47698974609375,456.40521240234375,456.2728271484375,456.1475524902344,303.14727783203125,315.5539855957031,423.9516296386719,436.00701904296875,435.88720703125,435.7770690917969
456.4857482910156,486.5295104980469,517.7328491210938,521.2874145507812,521.0855102539062,520.8897094726562,418.3993835449219,450.8403625488281,469.1805114746094,476.60528564453125,476.4500427246094,476.3005676269531,304.0548095703125,378.3844299316406,439.14068603515625,444.718505859375,444.58929443359375,444.4679870605469,303.14495849609375,303.3083801269531,324.75299072265625,344.4320068359375,344.3898010253906,344.35205078125,303.14453125,303.1404724121094,303.1708984375,303.2109069824219,303.2049255371094,303.1988830566406
452.31414794921875,502.630615234375,521.91748046875,523.6515502929688,523.4419555664062,523.238037109375,418.1339111328125,455.4244689941406,495.2651672363281,504.64208984375,504.4496154785156,504.26495361328125,305.1961669921875,418.55694580078125,450.27069091796875,457.61297607421875,457.4688720703125,457.3323974609375,303.145263671875,308.9170837402344,399.94537353515625,419.40155029296875,419.2877502441406,419.1840515136719,303.1444091796875,303.143798828125,306.2364196777344,314.4691467285156,314.4528503417969,314.43792724609375
458.4793395996094,495.81451416015625,521.1060791015625,523.262451171875,522.9729614257812,522.6914672851562,440.7624206542969,456.6112976074219,483.28143310546875,495.3675842285156,495.1204833984375,494.8825378417969,418.6841125488281,438.6893615722656,451.5888671875,455.8260803222656,455.6413269042969,455.462890625,326.05133056640625,409.84716796875,434.2066650390625,437.7005310058594,437.53692626953125,437.3811950683594,303.1919250488281,318.4064636230469,388.5874328613281,405.730224609375,405.5989685058594,405.4790344238281
462.8761901855469,493.54998779296875,522.4480590820312,524.37255859375,524.0914306640625,523.8179321289062,445.15167236328125,461.9852294921875,489.8798522949219,501.919677734375,501.67083740234375,501.43096923828125,428.67242431640625,443.8329772949219,459.4236145019531,464.9440612792969,464.7522277832031,464.5669250488281,370.3524475097656,426.0641784667969,441.66326904296875,445.63153076171875,445.46484375,445.3047790527344,305.9988708496094,361.5638427734375,421.86175537109375,428.6324462890625,428.4805603027344,428.338623046875
460.3649597167969,510.7881164550781,524.8093872070312,526.42919921875,526.1682739257812,525.9137573242188,437.3121643066406,483.8915100097656,518.831298828125,522.1427612304688,521.8843383789062,521.634521484375,367.16461181640625,453.6745300292969,501.9692687988281,510.5704040527344,510.3241271972656,510.0887451171875,303.3675231933594,425.81781005859375,468.5169982910156,482.92889404296875,482.717529296875,482.5181579589844,303.1447448730469,330.3674011230469,442.3789367675781,453.0030517578125,452.82696533203125,452.66375732421875
459.38214111328125,505.58209228515625,521.0387573242188,522.5671997070312,522.3709106445312,522.1795654296875,437.7865905761719,467.01971435546875,497.32440185546875,503.03082275390625,502.8526306152344,502.6805725097656,378.29974365234375,442.7354736328125,460.4118957519531,464.8017578125,464.6620178222656,464.5276184082031,303.538818359375,402.82635498046875,437.3331604003906,440.8154296875,440.6950988769531,440.5812683105469,303.1459655761719,308.8236999511719,377.561279296875,395.07220458984375,394.9873046875,394.91009521484375
458.10687255859375,500.8520812988281,523.7105102539062,525.45703125,525.2232055664062,524.9959106445312,401.3852233886719,459.0393981933594,504.9894714355469,514.7554931640625,514.5296630859375,514.3134765625,303.26202392578125,396.24981689453125,461.7576904296875,473.2706604003906,473.09100341796875,472.9222412109375,303.14410400390625,303.59234619140625,403.6864013671875,435.6523742675781,435.5065612792969,435.3746337890625,303.1439514160156,303.1400146484375,305.3198547363281,318.9545593261719,318.93231201171875,318.9122314453125
452.5735778808594,490.71124267578125,518.6580200195312,521.8457641601562,521.6588134765625,521.4771728515625,426.8671875,448.0646057128906,471.93731689453125,482.2443542480469,482.094482421875,481.95025634765625,334.46124267578125,419.88739013671875,438.7564697265625,443.5079650878906,443.39288330078125,443.282958984375,303.1468505859375,319.11041259765625,393.8966979980469,408.99224853515625,408.8997497558594,408.8150329589844,303.1448974609375,303.1436462402344,306.3390197753906,312.7340393066406,312.7206115722656,312.70819091796875
456.28533935546875,509.36834716796875,524.287109375,525.858154296875,525.6179809570312,525.3837890625,431.3269958496094,473.52587890625,515.374267578125,520.0440063476562,519.807373046875,519.5790405273438,332.7244873046875,442.95086669921875,488.2486572265625,501.5435791015625,501.326171875,501.11944580078125,303.1395568847656,390.540771484375,451.3514404296875,462.1510925292969,461.9798583984375,461.8193359375,303.1438903808594,305.7352600097656,416.6610107421875,433.2773132324219,433.1333312988281,433.0019226074219
